metric,labels,timestamp,value
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/scsi;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:29:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:08Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:23Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:53Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:08Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:23Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:38Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:38Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:53Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:08Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:23Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:38Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:53Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/proc/timer_list;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:29:08Z","1003127"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:23Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:38Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:53Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/dev/shm;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:29:08Z","1003142"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:08Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:23Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:53Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:08Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:23Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:38Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","1003136"
"container_fs_inodes_free","__name__=container_fs_inodes_free;device=/rootfs/host_mnt;id=/;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","1003136"
